INTERNAL_ID,EXTERNAL_ID,ID_PROJECT,CREATION_DATE,OS_IMPACTED,PLATEFORM_IMPACTED,SEVERITY,REPORTER_ID,ASSIGNEE_ID,FIXING_TIME,COMMENTS,REOPENNED,DUPLICATE_BY,FILES_IMPACTED,CHANGESET_REQUIRED,TYPE,DATASET_ID,VERSION,HUNKS,CHURNS
299007,bug_apache_CAMEL-5331,114,"2012-06-04 21:35:34",0,0,4,27593,27748,11,4,0,0,3,3,2,1,0,12,246
299063,bug_apache_TAP5-1949,179,"2012-06-06 09:17:32",0,0,2,31802,31554,50,10,0,0,5,5,2,1,0,35,230
299104,bug_apache_XALANC-681,148,"2008-09-10 01:08:59",0,0,4,28464,28464,1,4,0,0,2,2,2,1,0,12,126
299132,bug_apache_FELIX-721,94,"2008-09-12 04:03:18",0,0,4,27853,29478,0,17,0,0,2,2,2,1,0,22,224
299202,bug_apache_TRANSACTION-8,326,"2006-02-07 11:57:03",0,0,5,27517,34880,156,2,0,0,2,2,2,1,0,14,78
299353,bug_apache_HARMONY-6649,139,"2010-09-14 21:12:23",0,0,4,28168,27981,9,29,1,0,2,4,2,1,0,25,412
299358,bug_apache_OPENJPA-1794,159,"2010-09-15 10:07:35",0,0,4,31427,34941,1128,11,2,0,13,13,2,1,0,247,6526
299391,bug_apache_WODEN-162,269,"2007-05-03 16:47:13",0,0,2,32796,34946,120,6,0,0,13,13,2,1,0,507,5421
299394,bug_apache_WICKET-528,88,"2007-05-03 19:49:25",0,0,2,27548,30706,8,2,0,0,2,2,2,1,0,12,36
299408,bug_apache_HARMONY-3816,139,"2007-05-04 14:51:05",0,0,2,28737,31698,94,4,0,0,2,2,2,1,0,6,66
299414,bug_apache_LAUNCHER-7,253,"2007-05-05 14:34:39",0,0,4,28144,3423,12,1,0,0,2,2,2,1,0,8,8
299419,bug_apache_VELOCITY-544,138,"2007-05-06 16:05:10",0,0,2,27517,29188,473,1,0,0,2,2,2,1,0,8,134
299539,bug_apache_ABDERA-124,136,"2008-02-17 21:10:02",0,0,4,27517,27589,0,2,0,0,2,2,2,1,0,10,16
299552,bug_apache_ABDERA-126,136,"2008-02-18 17:25:05",0,0,4,27517,30702,0,1,0,0,2,2,2,1,0,8,18
299561,bug_apache_QPID-794,85,"2008-02-19 17:39:03",0,0,4,29042,29042,289,9,0,0,2,2,2,1,0,16,82
299629,bug_apache_KNOX-419,197,"2014-09-02 16:24:05",0,0,4,35017,35017,22,2,0,0,4,4,2,1,0,40,644
299633,bug_apache_ARGUS-29,117,"2014-09-02 16:48:23",0,0,4,30458,30458,3,3,0,0,3,3,2,1,0,24,72
299668,bug_apache_ARGUS-31,117,"2014-09-03 02:38:47",0,0,4,30458,30458,2,2,0,0,9,9,2,1,0,81,306
299725,bug_apache_JAMES-841,96,"2008-06-13 21:34:17",0,0,4,5121,28579,15,5,0,0,4,4,2,1,0,44,96
299732,bug_apache_SHINDIG-383,87,"2008-06-16 08:07:09",0,0,4,27517,30492,7,7,0,0,2,2,2,1,0,18,1308
299743,bug_apache_ODE-302,103,"2008-06-16 17:45:28",0,0,4,28138,28190,1898,8,0,0,2,2,2,1,0,12,56
299752,bug_apache_SANDESHA2-158,151,"2008-06-17 11:05:47",0,0,4,27517,29157,15,4,1,0,2,2,2,1,0,8,158
299773,bug_apache_BCEL-124,207,"2008-06-18 16:23:31",0,0,4,28504,35082,570,3,0,0,2,2,2,1,0,8,24
299879,bug_apache_HARMONY-917,139,"2006-07-19 07:42:34",0,0,4,28735,28899,178,5,0,0,1,2,2,1,0,6,33
299972,bug_apache_QPID-968,85,"2008-04-25 11:41:11",0,0,2,27856,31893,236,5,0,0,1,3,2,1,0,9,4
299980,bug_apache_SMXCOMP-382,213,"2008-04-26 20:34:54",0,0,4,5118,35084,4,1,0,0,5,5,2,1,0,45,590
300114,bug_apache_SHINDIG-1237,87,"2009-11-29 23:04:18",0,0,4,27517,28186,1,2,0,0,4,4,2,1,0,24,32
300122,bug_apache_HARMONY-6395,139,"2009-11-30 11:49:21",0,0,4,29213,35107,36,9,0,0,2,2,2,1,0,20,116
300138,bug_apache_IVYDE-223,132,"2009-12-01 14:48:01",0,0,2,27517,35110,0,1,0,0,3,3,2,1,0,21,1509
300177,bug_apache_AXIS2-4574,111,"2009-12-04 14:36:39",0,0,4,33626,32606,97,6,0,0,3,3,2,1,0,30,327
300215,bug_apache_HADOOP-8412,50,"2012-05-18 23:00:44",0,0,4,29085,29085,13,10,1,0,3,3,2,1,0,27,75
300387,bug_apache_JS1-166,248,"2002-12-10 00:12:24",0,0,0,28840,28479,470,20,0,0,74,75,2,1,0,18294,78745
300397,bug_apache_HARMONY-944,139,"2006-07-21 11:45:22",0,0,2,31396,28899,62,3,0,0,4,4,2,1,0,44,656
300429,bug_apache_AXIS2-935,111,"2006-07-26 23:26:40",0,0,5,28057,30695,289,30,0,0,4,4,2,1,0,52,188
300447,bug_apache_TAPESTRY-1028,137,"2006-07-30 06:32:00",0,0,2,28410,30830,0,2,0,0,14,14,2,1,0,350,2296
300469,bug_apache_GERONIMODEVTOOLS-94,107,"2006-08-02 15:41:48",0,0,4,28412,27537,2,6,0,0,2,2,2,1,0,26,210
300502,bug_apache_WICKET-2903,88,"2010-06-01 08:15:27",0,0,4,27558,35213,86,6,0,0,2,2,2,1,0,10,42
300662,bug_apache_HIVE-8200,53,"2014-09-20 20:32:11",0,0,4,28282,28282,1,10,0,0,2,2,2,1,0,8,34
300663,bug_apache_AVRO-1589,171,"2014-09-20 20:37:10",0,0,4,27610,27610,2,7,0,1,2,3,2,1,0,11,153
300697,bug_apache_SHINDIG-1084,87,"2009-06-08 00:31:28",0,0,2,27517,30290,0,2,0,0,2,2,2,1,0,10,60
300703,bug_apache_SHINDIG-1085,87,"2009-06-08 18:03:05",0,0,2,35252,29421,368,5,0,0,3,3,2,1,0,36,276
300741,bug_apache_SMX4-307,40,"2009-06-12 00:34:57",0,0,4,27578,29568,13,2,0,0,3,3,2,1,0,9,6
300747,bug_apache_QPID-1903,85,"2009-06-12 18:56:14",0,0,4,29076,30018,0,1,0,0,20,20,2,1,0,560,1720
300854,bug_apache_OPENJPA-2343,159,"2013-03-01 14:56:12",0,0,4,27858,35280,230,5,0,0,6,6,2,1,0,60,144
300873,bug_apache_COLLECTIONS-447,186,"2013-03-03 03:24:24",0,0,4,27517,35283,1,1,0,0,1,2,2,1,0,6,25
300916,bug_apache_OPENJPA-2390,159,"2013-05-29 13:40:07",0,0,4,29790,35289,26,3,0,0,4,4,2,1,0,56,832
300942,bug_apache_YARN-730,47,"2013-05-30 03:33:02",0,0,4,29775,29775,4,7,0,0,2,2,2,1,0,8,14
301016,bug_apache_AXIS2-2595,111,"2007-04-26 10:05:50",0,0,4,28057,28753,57,3,0,0,1,2,2,1,0,21,144
301089,bug_apache_STORM-183,172,"2013-12-23 01:40:47",0,0,2,27517,35327,184,35,0,0,3,3,2,1,0,15,36
301140,bug_apache_TAP5-2267,179,"2013-12-24 16:39:53",0,0,2,27962,28021,4,2,0,0,2,2,2,1,0,12,44
301219,bug_apache_AMBARI-2361,44,"2013-06-12 11:31:26",0,0,4,27634,27634,1,5,0,0,2,2,2,1,0,14,116
301241,bug_apache_HTTPASYNC-46,80,"2013-06-12 20:49:06",0,0,2,27517,31817,92,17,0,0,11,18,2,1,0,2595,42294
301261,bug_apache_CAMEL-6452,114,"2013-06-13 05:29:32",0,0,4,27875,35354,34,7,0,0,2,2,2,1,0,10,44
301274,bug_apache_OODT-628,90,"2013-06-13 16:00:12",0,0,5,27713,35356,2,2,0,0,8,8,2,1,0,40,1104
301278,bug_apache_AMQ-4582,77,"2013-06-13 18:02:58",0,0,4,27680,35357,56,8,0,0,3,3,2,1,0,12,165
301283,bug_apache_SQOOP-1078,170,"2013-06-13 19:15:46",0,0,2,39723,39723,6,8,0,0,2,2,2,1,0,12,248
301365,bug_apache_TAJO-14,78,"2013-03-28 02:36:23",0,0,4,27889,27889,77,4,0,0,2,2,2,1,0,10,108
301369,bug_apache_TAJO-15,78,"2013-03-28 00:09:47",0,0,4,27889,27889,5,10,0,0,2,2,2,1,0,36,194
301436,bug_apache_CAMEL-6854,114,"2013-10-11 06:53:15",0,0,4,27593,31122,60,7,0,0,2,2,2,1,0,14,92
301480,bug_apache_SAMZA-55,81,"2013-10-11 21:55:57",0,0,4,27517,28218,0,2,0,0,2,2,2,1,0,8,80
301517,bug_apache_SMX4-61,40,"2008-07-15 17:04:14",0,0,4,27748,29169,0,4,0,0,2,2,2,1,0,52,732
301535,bug_apache_SANDESHA2-168,151,"2008-07-16 13:56:51",0,0,2,27517,29157,1,1,0,0,2,2,2,1,0,8,6
301540,bug_apache_STDCXX-994,194,"2008-07-16 20:18:06",0,0,4,34614,27582,294,8,0,0,26,26,2,1,0,2002,12636
301550,bug_apache_SMX4-70,40,"2008-07-17 00:52:28",0,0,4,27517,27508,0,3,0,0,2,2,2,1,0,4,64
301659,bug_apache_OWB-1005,73,"2014-09-10 19:30:12",0,0,4,27658,30487,1,1,0,0,3,3,2,1,0,18,78
301670,bug_apache_DRILL-1400,51,"2014-09-10 21:53:58",0,0,4,29244,29244,1,2,0,0,2,2,2,1,0,10,12
301671,bug_apache_RAT-173,185,"2014-09-10 22:11:25",0,0,4,30679,29445,0,2,0,0,3,3,2,1,0,15,54
301679,bug_apache_HADOOP-11083,50,"2014-09-10 23:42:04",0,0,4,29192,29192,0,8,0,1,2,2,2,1,0,8,42
301680,bug_apache_HDFS-7042,98,"2014-09-10 23:52:02",0,0,6,28083,28083,0,8,0,0,2,2,2,1,0,10,18
301696,bug_apache_AXIS2C-1578,141,"2012-01-20 02:12:12",0,0,4,28636,35398,341,2,0,0,9,9,2,1,0,36,54
301712,bug_apache_WOOKIE-305,212,"2012-01-20 17:04:22",0,0,4,29415,29415,9,5,0,0,2,2,2,1,0,14,62
301742,bug_apache_JCS-88,82,"2012-01-23 20:51:15",0,0,4,27579,39751,69,2,0,0,2,2,2,1,0,8,42
301759,bug_apache_CAMEL-4938,114,"2012-01-24 22:06:20",0,0,4,30257,39756,5,5,0,0,4,4,2,1,0,24,368
301792,bug_apache_PIVOT-476,133,"2010-04-21 10:46:43",0,0,2,27517,35409,0,2,0,0,1,2,2,1,0,6,52
301807,bug_apache_DIRSTUDIO-654,165,"2010-04-22 08:57:16",0,0,4,27517,30235,1516,3,0,0,4,4,2,1,0,16,32
301813,bug_apache_JSPWIKI-646,189,"2010-04-22 18:14:57",0,0,2,27546,35416,262,15,0,0,4,4,2,1,0,32,148
301836,bug_apache_SLING-1501,102,"2010-04-25 19:41:52",0,0,4,29334,35425,0,2,0,0,3,3,2,1,0,18,132
301864,bug_apache_FELIX-2306,94,"2010-04-28 13:11:44",0,0,4,27528,30400,47,3,0,0,2,2,2,1,0,8,194
301877,bug_apache_WICKET-2853,88,"2010-04-29 08:05:21",0,0,2,27558,29742,19,6,0,0,2,2,2,1,0,14,360
301925,bug_apache_WICKET-4734,88,"2012-08-28 00:43:48",0,0,4,27991,39764,0,4,0,0,2,2,2,1,0,8,4
301952,bug_apache_STANBOL-724,166,"2012-08-29 13:33:28",0,0,2,27517,38526,188,3,0,0,3,3,2,1,0,12,66
301953,bug_apache_DIGESTER-167,274,"2012-08-29 14:03:45",0,0,4,29452,39766,9,5,0,0,4,4,2,1,0,24,228
301999,bug_apache_SQOOP-1100,170,"2013-06-25 21:12:14",0,0,2,32306,32306,0,4,0,0,2,2,2,1,0,8,22
302023,bug_apache_AMBARI-2495,44,"2013-06-26 16:06:32",0,0,4,29941,29941,0,3,0,0,2,2,2,1,0,8,4
302050,bug_apache_FOP-2271,124,"2013-06-27 10:10:28",0,0,4,27517,28648,16,3,0,0,3,4,2,1,0,22,99
302070,bug_apache_CURATOR-45,183,"2013-06-27 20:22:46",0,0,4,28273,1533,89,13,0,0,3,3,2,1,0,21,1242
302203,bug_apache_HARMONY-1229,139,"2006-08-21 06:02:16",0,0,4,29113,28899,1310,2,0,0,2,2,2,1,0,8,86
302205,bug_apache_HARMONY-1241,139,"2006-08-21 10:45:47",0,0,4,31396,28899,7,4,0,0,2,2,2,1,0,8,34
302206,bug_apache_AXIS2-1053,111,"2006-08-21 10:51:45",0,0,6,28048,28753,554,11,3,0,1,4,2,1,0,28,81
302258,bug_apache_BATIK-655,140,"2006-08-28 14:29:29",0,0,0,28399,35490,146,3,0,0,2,2,2,1,0,8,16
302330,bug_apache_SHINDIG-1737,87,"2012-03-16 06:50:49",0,0,4,27517,35502,151,1,0,0,4,4,2,1,0,20,504
302390,bug_apache_XERCESC-1101,104,"2003-12-23 22:45:01",0,0,0,27517,35516,272,3,0,0,3,3,2,1,0,33,324
302410,bug_apache_CONFIGURATION-133,255,"2004-01-13 20:48:11",0,0,4,27517,2029,853,2,0,0,2,2,2,1,0,18,82
302450,bug_apache_BATIK-450,140,"2004-02-06 15:09:10",0,0,0,28399,35546,284,30,0,0,2,2,2,1,0,12,132
302457,bug_apache_XMLBEANS-16,254,"2004-02-08 03:01:50",0,0,0,31486,35550,459,3,0,0,1,3,2,1,0,10,46
302491,bug_apache_FOP-1342,124,"2007-04-02 23:22:22",0,0,6,27517,28755,2471,9,0,0,1,3,2,1,0,15,163
302591,bug_apache_CASSANDRA-7559,42,"2014-07-16 23:50:05",0,0,4,27879,27879,15,5,0,0,4,4,2,1,0,44,196
302803,bug_apache_TAPESTRY-782,137,"2005-12-01 23:59:18",0,0,2,27517,35611,110,2,0,0,3,3,2,1,0,15,48
302846,bug_apache_TAPESTRY-799,137,"2005-12-14 05:50:40",0,0,2,28423,35624,132,1,0,0,2,2,2,1,0,8,8
302853,bug_apache_JAXME-77,293,"2005-12-15 04:02:19",0,0,4,28184,35627,322,2,0,0,2,2,2,1,0,10,58
302959,bug_apache_PLUTO-452,145,"2007-12-21 02:58:43",0,0,4,30700,29180,8,5,0,0,2,2,2,1,0,6,16
303078,bug_apache_BATIK-402,140,"2003-08-05 14:27:42",0,0,0,28399,34107,469,4,0,0,2,2,2,1,0,8,22
303179,bug_apache_HARMONY-6262,139,"2009-07-07 23:52:58",0,0,4,29122,29123,8,7,0,0,69,69,2,1,0,41883,1078194
303249,bug_apache_SIS-70,273,"2012-12-21 06:59:08",0,0,4,27713,35731,0,2,0,0,3,3,2,1,0,12,6
303280,bug_apache_PROTOCOLS-100,128,"2012-12-25 20:45:36",0,0,2,29969,31576,0,1,0,0,2,2,2,1,0,4,6
303384,bug_apache_XALANJ-796,146,"2002-01-29 04:07:24",0,0,0,35757,35772,969,15,0,0,5,5,2,1,0,35,300
303431,bug_apache_HIVE-5490,53,"2013-10-08 17:04:42",0,0,4,35791,35792,1,11,0,0,2,2,2,1,0,8,64
303472,bug_apache_METAMODEL-29,358,"2013-10-09 08:39:34",0,0,2,34428,34428,12,4,0,0,3,3,2,1,0,18,180
303521,bug_apache_VALIDATOR-273,158,"2009-02-04 16:45:47",0,0,4,35811,34964,1979,2,0,0,2,2,2,1,0,8,26
303554,bug_apache_AMQ-2098,77,"2009-02-06 15:41:05",0,0,4,27680,35820,504,2,0,1,2,2,2,1,0,8,386
303560,bug_apache_WICKET-2091,88,"2009-02-09 14:22:10",0,0,4,27558,34195,2,3,0,0,1,2,2,1,0,7,58
303596,bug_apache_TUSCANY-2840,215,"2009-02-11 18:08:39",0,0,4,29400,29400,7,2,0,0,10,13,2,1,0,182,1544
303681,bug_apache_CAMEL-5317,114,"2012-05-29 15:08:36",0,0,4,30532,30532,0,2,0,0,2,2,2,1,0,8,98
303759,bug_apache_TS-2479,72,"2014-01-06 02:56:22",0,0,4,31773,29949,1,6,0,0,2,2,2,1,0,16,72
303762,bug_apache_STRATOS-334,56,"2014-01-06 09:49:14",0,0,4,27517,29664,3,1,0,0,2,2,2,1,0,6,8
303787,bug_apache_KNOX-239,197,"2014-01-06 22:27:33",0,0,2,28227,28227,0,2,0,0,3,3,2,1,0,15,12
303843,bug_apache_AXIS2-2405,111,"2007-03-27 00:25:55",0,0,4,29013,32735,0,2,0,0,4,4,2,1,0,28,80
303852,bug_apache_SANDESHA2C-33,265,"2007-03-28 06:27:48",0,0,4,27517,30615,405,2,0,0,25,25,2,1,0,3225,9000
303861,bug_apache_AXIS2-2417,111,"2007-03-28 17:04:52",0,0,6,28694,29004,95,11,0,0,3,3,2,1,0,27,396
303928,bug_apache_WICKET-4250,88,"2011-11-21 10:56:05",0,0,4,27705,27843,3,1,0,0,2,2,2,1,0,10,22
303943,bug_apache_OODT-354,90,"2011-11-21 23:30:55",0,0,2,27710,27710,3,2,0,0,2,2,2,1,0,10,152
303947,bug_apache_SYNAPSE-813,93,"2011-11-22 05:03:55",0,0,5,27779,31318,27,1,0,0,2,2,2,1,0,8,16
304019,bug_apache_DDLUTILS-100,276,"2006-04-20 09:35:38",0,0,2,28462,35874,173,2,0,0,2,2,2,1,0,12,20
304038,bug_apache_DDLUTILS-102,276,"2006-04-23 04:06:02",0,0,6,28462,39851,47,3,0,0,3,3,2,1,0,12,102
304127,bug_apache_WICKET-4646,88,"2012-07-10 04:01:17",0,0,4,27705,35881,13,2,0,0,6,6,2,1,0,90,246
304147,bug_apache_OPENJPA-2228,159,"2012-07-10 19:48:54",0,0,4,29084,35886,7,5,0,0,5,5,2,1,0,75,1485
304179,bug_apache_CB-1031,71,"2012-07-11 19:59:13",0,0,4,28096,39872,6,2,0,0,2,2,2,1,0,8,22
304200,bug_apache_OPENJPA-2229,159,"2012-07-12 15:19:25",0,0,4,27858,30948,22,10,0,0,2,2,2,1,0,8,32
304221,bug_apache_OODT-93,90,"2010-12-16 23:18:04",0,0,2,27710,27710,0,2,0,0,2,2,2,1,0,16,416
304245,bug_apache_XGC-49,174,"2010-12-19 16:26:27",0,0,0,29455,39882,478,2,0,0,3,3,2,1,0,33,111
304251,bug_apache_OODT-96,90,"2010-12-20 17:39:04",0,0,4,27710,27710,1,2,0,0,6,6,2,1,0,546,2406
304394,bug_apache_STRATOS-13,56,"2013-07-31 05:40:49",0,0,4,35902,27942,33,2,1,0,3,3,2,1,0,15,24
304402,bug_apache_SSHD-250,135,"2013-07-31 13:52:43",0,0,4,27528,27532,176,2,0,1,3,3,2,1,0,27,156
304438,bug_apache_LIBCLOUD-147,167,"2012-02-02 14:41:06",0,0,2,27517,35915,0,3,0,0,2,2,2,1,0,10,16
304442,bug_apache_MAPREDUCE-3790,180,"2012-02-02 18:04:23",0,0,4,29747,29747,25,20,0,0,3,3,2,1,0,15,366
304491,bug_apache_HCATALOG-253,210,"2012-02-06 09:52:29",0,0,2,35922,35922,15,2,0,0,4,4,2,1,0,32,548
304496,bug_apache_SANDBOX-388,360,"2012-02-06 14:08:30",0,0,6,29452,29452,1,18,0,0,6,6,2,1,0,60,228
304654,bug_apache_CHUKWA-428,130,"2009-12-09 17:36:22",0,0,4,27977,27977,5,6,0,0,3,3,2,1,0,9,21
304680,bug_apache_SHINDIG-1245,87,"2009-12-11 19:49:05",0,0,4,27517,33757,53,2,0,0,2,2,2,1,0,10,18
304717,bug_apache_STRATOS-566,56,"2014-03-31 06:45:11",0,0,4,30548,30548,0,2,0,0,2,2,2,1,0,6,8
304814,bug_apache_HBASE-10893,52,"2014-04-02 01:04:18",0,0,4,30804,30804,68,11,0,0,2,2,2,1,0,10,42
304930,bug_apache_LOG4NET-341,202,"2012-05-22 11:51:37",0,0,2,30524,39895,371,10,0,0,7,7,2,1,0,98,2254
304948,bug_apache_CAMEL-5300,114,"2012-05-22 22:59:32",0,0,4,27875,28616,0,3,0,0,3,3,2,1,0,15,249
305035,bug_apache_AIRAVATA-879,182,"2013-07-03 18:17:00",0,0,6,28632,36026,5,4,0,0,7,7,2,1,0,147,6489
305108,bug_apache_NET-512,234,"2013-07-07 15:16:25",0,0,2,27517,39904,152,2,0,0,2,2,2,1,0,18,488
305144,bug_apache_CASSANDRA-7050,42,"2014-04-17 00:02:23",0,0,2,35597,31587,5,3,0,0,2,2,2,1,0,8,8
305229,bug_apache_AMQ-5086,77,"2014-03-06 18:30:18",0,0,4,27517,29932,95,2,0,0,2,2,2,1,0,10,82
305318,bug_apache_ACCUMULO-1700,69,"2013-09-09 18:16:45",0,0,4,28625,28625,0,4,0,0,2,2,2,1,0,8,20
305332,bug_apache_AIRAVATA-915,182,"2013-09-09 20:28:14",0,0,4,36026,32128,21,6,0,0,5,5,2,1,0,35,230
305395,bug_apache_JCLOUDS-277,196,"2013-09-11 02:44:06",0,0,4,36073,36073,5,3,0,0,4,4,2,1,0,24,164
305422,bug_apache_DRILL-366,51,"2014-02-12 20:18:14",0,0,6,28238,28238,19,2,0,0,4,4,2,1,0,28,428
305446,bug_apache_AMBARI-4631,44,"2014-02-12 14:59:26",0,0,4,27517,28249,0,2,0,0,2,2,2,1,0,6,358
305460,bug_apache_AMBARI-4636,44,"2014-02-12 17:56:06",0,0,4,27639,28249,0,2,0,0,2,2,2,1,0,6,208
305487,bug_apache_MAHOUT-1417,235,"2014-02-13 08:37:12",0,0,4,27517,29900,2,5,0,0,2,2,2,1,0,14,68
305526,bug_apache_AXIS2-5247,111,"2012-02-18 04:35:16",0,0,4,30493,30493,2,5,0,0,9,9,2,1,0,90,2070
305553,bug_apache_UIMA-2374,175,"2012-02-20 21:12:59",0,0,2,27930,29672,202,5,0,0,2,2,2,1,0,36,178
305621,bug_apache_SMX4-126,40,"2008-10-01 18:25:50",0,0,4,27748,29169,1,3,0,0,0,2,2,1,0,14,44
305642,bug_apache_DIRMINA-627,157,"2008-10-03 04:39:37",0,0,4,27517,36091,895,6,0,0,1,2,2,1,0,7,94
305717,bug_apache_AMQ-4387,77,"2013-03-18 21:11:46",0,0,2,27517,28206,0,1,0,0,3,3,2,1,0,18,168
305739,bug_apache_CAMEL-6179,114,"2013-03-19 15:06:36",0,0,2,27593,39943,6,2,0,0,4,4,2,1,0,20,360
305763,bug_apache_ACCUMULO-1189,69,"2013-03-20 04:45:57",0,0,2,29341,29341,3,8,0,0,2,2,2,1,0,434,1182
305775,bug_apache_CAMEL-6185,114,"2013-03-20 11:44:02",0,0,4,29088,39944,229,6,0,0,4,4,2,1,0,48,744
305778,bug_apache_ACCUMULO-1190,69,"2013-03-20 00:24:41",0,0,2,29341,29341,14,29,0,0,7,7,2,1,0,784,6902
305783,bug_apache_CAMEL-6189,114,"2013-03-20 14:23:03",0,0,4,27875,31316,0,1,0,0,2,2,2,1,0,10,198
305809,bug_apache_TAJO-1,78,"2013-03-21 09:21:59",0,0,4,28284,28284,3,3,0,0,2,2,2,1,0,10,30
305835,bug_apache_OPENJPA-2425,159,"2013-09-03 20:19:09",0,0,4,29790,29790,44,5,0,0,2,2,2,1,0,10,46
305929,bug_apache_NUTCH-1776,118,"2014-05-15 20:34:03",0,0,2,28611,36123,51,9,0,0,2,2,2,1,0,8,16
305948,bug_apache_HBASE-11185,52,"2014-05-15 11:41:48",0,0,2,28362,28362,4,7,0,0,9,9,2,1,0,324,2979
305978,bug_apache_AMQ-5187,77,"2014-05-15 19:36:03",0,0,4,27680,28324,75,9,0,0,0,13,2,1,0,171,3406
305986,bug_apache_JS2-1296,292,"2014-05-15 21:50:50",0,0,4,29015,29015,58,2,0,0,3,3,2,1,0,30,450
305994,bug_apache_AMBARI-5782,44,"2014-05-15 23:07:28",0,0,4,27673,27673,0,2,0,0,5,5,2,1,0,75,510
306000,bug_apache_AMBARI-5785,44,"2014-05-16 20:35:19",0,0,4,27673,27673,0,2,0,0,2,2,2,1,0,10,12
306013,bug_apache_HDT-56,317,"2014-05-16 08:17:17",0,0,4,31965,31965,6,3,0,0,2,2,2,1,0,10,20
306031,bug_apache_AMQ-2179,77,"2009-03-24 16:18:17",0,0,4,27805,36138,0,2,0,0,2,2,2,1,0,12,110
306036,bug_apache_CHUKWA-48,130,"2009-03-25 02:26:22",0,0,1,29569,29569,2,3,0,0,2,2,2,1,0,12,30
306049,bug_apache_AMQ-2183,77,"2009-03-25 19:18:02",0,0,4,27805,31402,397,5,0,0,2,2,2,1,0,8,12
306096,bug_apache_CHUKWA-67,130,"2009-03-31 01:07:49",0,0,4,27977,27977,1,4,0,0,2,2,2,1,0,6,0
306129,bug_apache_QPID-2694,85,"2010-06-25 00:12:05",0,0,4,27725,27701,10,4,0,0,2,2,2,1,0,8,2
306131,bug_apache_SM-1957,105,"2010-06-25 14:05:06",0,0,4,5118,36157,369,4,0,0,2,2,2,1,0,10,56
306163,bug_apache_XGC-45,174,"2010-06-29 05:03:08",0,0,0,29455,36167,851,12,0,0,0,2,2,1,0,8,76
306168,bug_apache_QPID-2706,85,"2010-06-29 16:35:38",0,0,4,29076,29458,48,1,0,0,7,7,2,1,0,70,2002
306189,bug_apache_SMX4NMR-198,275,"2010-07-01 14:39:59",0,0,4,5118,5118,0,1,0,0,5,5,2,1,0,175,965
306199,bug_apache_TIKA-453,160,"2010-07-02 14:50:20",0,0,2,30501,36175,7,1,0,0,4,4,2,1,0,24,104
306207,bug_apache_OPENEJB-1307,188,"2010-07-04 20:52:45",0,0,4,30220,30220,402,0,0,0,6,6,2,1,0,48,750
306212,bug_apache_OPENEJB-1308,188,"2010-07-05 03:22:55",0,0,4,27517,30167,294,2,0,0,2,2,2,1,0,8,10
306218,bug_apache_AMQCPP-376,101,"2011-07-04 13:18:32",0,0,4,27680,36182,289,9,0,0,3,3,2,1,0,27,120
306285,bug_apache_IVY-1304,91,"2011-07-08 01:18:06",0,0,4,27803,34376,5,2,0,0,5,5,2,1,0,45,370
306288,bug_apache_AXIS2C-1553,141,"2011-07-08 11:56:13",0,0,4,28636,39040,538,2,0,0,2,2,2,1,0,8,2
306297,bug_apache_CLEREZZA-602,109,"2011-07-10 17:05:14",0,0,4,27823,31038,0,2,0,0,2,2,2,1,0,6,12
306350,bug_apache_AXIS2-4082,111,"2008-10-15 03:37:38",0,0,2,28159,36203,126,4,0,0,4,4,2,1,0,40,1156
306369,bug_apache_SMXCOMP-252,213,"2008-10-17 23:21:01",0,0,5,27528,27524,16,5,1,0,2,2,2,1,0,52,254
306405,bug_apache_RAMPART-202,150,"2008-10-22 18:11:49",0,0,4,28762,29208,790,5,0,0,4,4,2,1,0,36,388
306429,bug_apache_OPTIQ-389,240,"2014-08-27 19:28:51",0,0,4,28347,28321,0,1,0,0,2,2,2,1,0,8,34
306440,bug_apache_KNOX-413,197,"2014-08-27 22:59:29",0,0,4,35017,35017,27,2,0,0,4,4,2,1,0,20,96
306464,bug_apache_SPARK-3277,45,"2014-08-28 07:27:12",0,0,6,27603,36226,0,10,0,0,2,2,2,1,0,8,34
306527,bug_apache_SHINDIG-400,87,"2008-06-20 20:26:04",0,0,4,27517,36235,218,2,0,0,2,2,2,1,0,10,22
306581,bug_apache_AXIS2C-1211,141,"2008-06-30 13:26:05",0,0,4,27517,36251,0,5,0,0,4,4,2,1,0,52,100
306585,bug_apache_QPID-1161,85,"2008-06-30 16:54:06",0,0,4,27856,27856,22,1,0,0,16,16,2,1,0,288,22592
306595,bug_apache_SANDESHA2-166,151,"2008-07-01 14:00:51",0,0,4,27517,32213,1,1,0,0,2,2,2,1,0,8,118
306598,bug_apache_AXIS2C-1219,141,"2008-07-01 14:49:51",0,0,4,27518,36251,5,2,0,0,2,2,2,1,0,8,376
306628,bug_apache_SHALE-94,195,"2005-11-05 09:54:08",0,0,2,27517,32783,178,2,0,0,5,5,2,1,0,40,110
306629,bug_apache_SHALE-13,195,"2005-11-05 10:58:33",0,0,2,27517,32783,178,2,0,0,12,12,2,1,0,228,480
306630,bug_apache_SHALE-69,195,"2005-11-05 11:21:14",0,0,4,27517,32783,178,2,0,0,2,2,2,1,0,8,16
306639,bug_apache_BEEHIVE-994,247,"2005-11-09 02:48:45",0,0,2,31737,32062,0,3,0,0,1,3,2,1,0,14,415
